biden_fake_200_lmk,biden_real_lmk,368.0046296296296
biden_fake_da_lmk,biden_real_lmk,514.1131944444444
obama_fake_200_lmk,obama_real_lmk,215.86006721662085
obama_fake_da_lmk,obama_real_lmk,381.63672471738465
obama_fake_5000_lmk,obama_real_5000_lmk,182.02585315408479
