biden_fake_200_lmk,biden_real_lmk,301.6740792216817
biden_fake_da_lmk,biden_real_lmk,391.04250637016446
obama_fake_200_lmk,obama_real_lmk,183.21310724106326
obama_fake_da_lmk,obama_real_lmk,285.0241368774824
obama_fake_5000_lmk,obama_real_5000_lmk,185.24550155118925
