biden_fake_200,biden_real,304.8544546404925
obama_fake_5000,obama_real_5000,8717.289026915114
obama_fake_da,obama_real,5311.152506112469
obama_fake_200,obama_real,5399.406937652811
biden_fake_da,biden_real,7593.200931857892
